step,x,y,vx,vy,angle,angular_velocity,left_leg,right_leg,action,action_text,value,reward,success,crash,timeout
13,0.1013103500008583,1.4132394790649414,0.6524053812026978,-0.16566313803195953,0.04822791740298271,0.3402276933193207,0.0,0.0,1,left_engine,1.4305731058120728,-1.3881479499240459,0,0,0
14,0.10793380439281464,1.4089102745056152,0.6433295607566833,-0.19312378764152527,0.06705526262521744,0.3765811026096344,0.0,0.0,1,left_engine,1.4674179553985596,-1.6956518295931733,0,0,0
15,0.11449365317821503,1.4039889574050903,0.6354036927223206,-0.21978101134300232,0.08745209872722626,0.40797409415245056,0.0,0.0,1,left_engine,1.5115463733673096,-1.7801419321038157,0,0,0
16,0.12097129970788956,1.398454189300537,0.6251543760299683,-0.24747103452682495,0.10991282761096954,0.4492557644844055,0.0,0.0,1,left_engine,1.5943089723587036,-2.057076163712877,0,0,0
17,0.12736758589744568,1.3923126459121704,0.6150199174880981,-0.2749471962451935,0.13440744578838348,0.4899369776248932,0.0,0.0,1,left_engine,1.6777580976486206,-2.38856678931259,0,0,0
18,0.13369111716747284,1.3855769634246826,0.6060629487037659,-0.30193984508514404,0.16067662835121155,0.5254316926002502,0.0,0.0,1,left_engine,1.7513236999511719,-2.5678288502890028,0,0,0
19,0.13993187248706818,1.3782386779785156,0.5958565473556519,-0.3294340968132019,0.1889929324388504,0.5663774013519287,0.0,0.0,1,left_engine,1.8218417167663574,-3.0370996659773355,0,0,0
20,0.14611120522022247,1.3702905178070068,0.5883512496948242,-0.35729581117630005,0.2188469022512436,0.5971335172653198,0.0,0.0,1,left_engine,1.8847310543060303,-3.113986229799194,0,0,0
21,0.1522095650434494,1.3617281913757324,0.5784422159194946,-0.38551706075668335,0.2507411241531372,0.6379421353340149,0.0,0.0,1,left_engine,1.9113458395004272,-3.4034590032829315,0,0,0
22,0.15822753310203552,1.3525495529174805,0.568682074546814,-0.4139443635940552,0.2846662700176239,0.6785635352134705,0.0,0.0,0,noop,2.04420804977417,-4.0975328254279475,0,0,0
23,0.16424159705638885,1.3427854776382446,0.568625271320343,-0.4407205879688263,0.31858330965042114,0.6784020662307739,0.0,0.0,0,noop,2.1417465209960938,-4.105548638076755,0,0,0
24,0.17025145888328552,1.3324353694915771,0.568575382232666,-0.46749886870384216,0.3524930775165558,0.6782565712928772,0.0,0.0,0,noop,2.228515386581421,-4.102525805442838,0,0,0
25,0.1762535125017166,1.3214855194091797,0.5685523748397827,-0.4947810471057892,0.3859945237636566,0.6700617671012878,0.0,0.0,3,right_engine,2.319403886795044,-4.5189163116422995,0,0,0
26,0.1823398619890213,1.309998869895935,0.579171895980835,-0.5188183188438416,0.4175724685192108,0.6315594911575317,0.0,0.0,3,right_engine,2.4029667377471924,-4.100476755597952,0,0,0
27,0.18847894668579102,1.2979637384414673,0.5863559246063232,-0.5433405041694641,0.4475018084049225,0.5985866785049438,0.0,0.0,3,right_engine,2.465264320373535,-3.8901781747699418,0,0,0
28,0.19467954337596893,1.2853972911834717,0.5947424173355103,-0.5668691396713257,0.47539931535720825,0.5579495429992676,0.0,0.0,3,right_engine,2.5713753700256348,-3.6800624053915656,0,0,0
29,0.20093384385108948,1.2722764015197754,0.6019307374954224,-0.5914471745491028,0.5016521215438843,0.5250574350357056,0.0,0.0,3,right_engine,2.6544015407562256,-3.4622731486494147,0,0,0
30,0.20724335312843323,1.2586073875427246,0.6093193888664246,-0.6156393885612488,0.5261549353599548,0.4900560975074768,0.0,0.0,3,right_engine,2.732577085494995,-3.2680978519591393,0,0,0
31,0.21360960602760315,1.2443859577178955,0.6168076395988464,-0.6399158835411072,0.5489050149917603,0.45500150322914124,0.0,0.0,3,right_engine,2.8193864822387695,-2.9815153043239477,0,0,0
32,0.22003650665283203,1.22963547706604,0.624947726726532,-0.6629542708396912,0.5695466995239258,0.41283321380615234,0.0,0.0,3,right_engine,2.9061484336853027,-2.6952083805272466,0,0,0
33,0.22652330994606018,1.2143630981445312,0.6330164074897766,-0.6855865120887756,0.588003396987915,0.3691349923610687,0.0,0.0,3,right_engine,2.9835097789764404,-2.4210872444744767,0,0,0
34,0.23305892944335938,1.198556900024414,0.6396092772483826,-0.7087917923927307,0.6046344041824341,0.33262136578559875,0.0,0.0,3,right_engine,3.04787278175354,-2.293848986048799,0,0,0
35,0.2396693229675293,1.1822261810302734,0.6493209600448608,-0.7312828898429871,0.6187679171562195,0.2826705276966095,0.0,0.0,3,right_engine,3.149909734725952,-1.905458618524931,0,0,0
36,0.24633054435253143,1.1653645038604736,0.656091570854187,-0.7542263269424438,0.6309800744056702,0.24424314498901367,0.0,0.0,2,main_engine,3.231454849243164,3.923382621681026,0,0,0
37,0.2525538504123688,1.1488401889801025,0.6123274564743042,-0.7393391132354736,0.6432615518569946,0.24563011527061462,0.0,0.0,3,right_engine,3.1032283306121826,-1.7250305674924948,0,0,0
38,0.2588431239128113,1.1318029165267944,0.6210012435913086,-0.7612006664276123,0.6530637741088867,0.19604399800300598,0.0,0.0,2,main_engine,3.226609230041504,4.595375371901196,0,0,0
39,0.2645820677280426,1.115036964416504,0.5663371682167053,-0.7490370273590088,0.6624768376350403,0.1882607340812683,0.0,0.0,3,right_engine,3.1398913860321045,-1.4799343165260825,0,0,0
40,0.27037984132766724,1.097743034362793,0.5739961266517639,-0.771648645401001,0.6697381734848022,0.14522752165794373,0.0,0.0,3,right_engine,3.250636577606201,-1.1974532817498857,0,0,0
41,0.2762394845485687,1.0799294710159302,0.582047164440155,-0.793785810470581,0.6746732592582703,0.09870172291994095,0.0,0.0,2,main_engine,3.3757762908935547,5.5135022355415915,0,0,0
42,0.2816496789455414,1.0627325773239136,0.5365566611289978,-0.766704261302948,0.6803276538848877,0.1130874902009964,0.0,0.0,3,right_engine,3.2369790077209473,-1.0866497206446002,0,0,0
43,0.28711986541748047,1.0450105667114258,0.5443146228790283,-0.7891004085540771,0.6837596297264099,0.0686398521065712,0.0,0.0,2,main_engine,3.347017526626587,2.197266802755462,0,0,0
44,0.29231444001197815,1.0272172689437866,0.5167362093925476,-0.7922980189323425,0.6872332692146301,0.0694727972149849,0.0,0.0,2,main_engine,3.279465913772583,4.027719884215469,0,0,0
45,0.29707878828048706,1.0096462965011597,0.4736572802066803,-0.7824495434761047,0.690777063369751,0.0708753690123558,0.0,0.0,3,right_engine,3.1998183727264404,-0.9710532524870519,0,0,0
46,0.3018999993801117,0.9915311336517334,0.4808359742164612,-0.8058291673660278,0.6924223899841309,0.03290700912475586,0.0,0.0,3,right_engine,3.2622499465942383,-0.6557395240603501,0,0,0
47,0.30677443742752075,0.9728865623474121,0.4877506196498871,-0.8284813761711121,0.6920339465141296,-0.007768566720187664,0.0,0.0,2,main_engine,3.273486614227295,2.917656492532342,0,0,0
48,0.3112049102783203,0.9540554881095886,0.4439559578895569,-0.8364342451095581,0.6908790469169617,-0.023098085075616837,0.0,0.0,2,main_engine,3.2315123081207275,2.7148916275798003,0,0,0
49,0.31527167558670044,0.9351102113723755,0.40783682465553284,-0.8413679003715515,0.6893815994262695,-0.029948558658361435,0.0,0.0,2,main_engine,3.165102481842041,2.6457233500169197,0,0,0
50,0.31888943910598755,0.9159547686576843,0.3636094927787781,-0.8503506779670715,0.6870474815368652,-0.046682052314281464,0.0,0.0,3,right_engine,3.1087124347686768,-0.13656254364937467,0,0,0
51,0.32257357239723206,0.8962886929512024,0.3722448945045471,-0.8719543218612671,0.682163417339325,-0.09768075495958328,0.0,0.0,2,main_engine,3.138490676879883,4.93308663831449,0,0,0
52,0.32580623030662537,0.8769554495811462,0.3269548714160919,-0.8572632074356079,0.6774711608886719,-0.09384401142597198,0.0,0.0,2,main_engine,3.090726137161255,5.3080484045492655,0,0,0
53,0.32859230041503906,0.8581050634384155,0.2819313406944275,-0.8360211849212646,0.6732620596885681,-0.0841817706823349,0.0,0.0,3,right_engine,3.040548324584961,-0.060382813324735024,0,0,0
54,0.33145245909690857,0.8387313485145569,0.2913758158683777,-0.8582260012626648,0.6665240526199341,-0.1347600817680359,0.0,0.0,2,main_engine,3.067988395690918,6.4270129208298785,0,0,0
55,0.3337666392326355,0.8200239539146423,0.2364521026611328,-0.828811526298523,0.6602146625518799,-0.12618832290172577,0.0,0.0,3,right_engine,3.0327370166778564,0.1291433745084032,0,0,0
56,0.3361372947692871,0.8007901906967163,0.24381589889526367,-0.8513621091842651,0.6517868041992188,-0.16855712234973907,0.0,0.0,2,main_engine,3.030094623565674,6.315970862905044,0,0,0
57,0.33789318799972534,0.7821647524833679,0.18240368366241455,-0.8243640661239624,0.6433593034744263,-0.16855062544345856,0.0,0.0,3,right_engine,3.004655122756958,0.268604846634646,0,0,0
58,0.3397006094455719,0.7630009055137634,0.18908996880054474,-0.8475847244262695,0.6330795288085938,-0.2055957019329071,0.0,0.0,2,main_engine,2.9871346950531006,5.277467971043802,0,0,0
59,0.34110984206199646,0.7443398833274841,0.14891088008880615,-0.8255020976066589,0.6233267784118652,-0.1950550079345703,0.0,0.0,2,main_engine,2.9375386238098145,6.329470924110933,0,0,0
60,0.3419966697692871,0.7264423370361328,0.09632030874490738,-0.7918129563331604,0.6140660643577576,-0.18521402776241302,0.0,0.0,3,right_engine,2.9104526042938232,0.4927841210087831,0,0,0
61,0.34295615553855896,0.7080323696136475,0.1058242917060852,-0.8136386871337891,0.6021959185600281,-0.23740355670452118,0.0,0.0,2,main_engine,2.9040958881378174,4.213637831792551,0,0,0
62,0.343625545501709,0.6899584531784058,0.07643921673297882,-0.7989763617515564,0.5908544063568115,-0.22683198750019073,0.0,0.0,3,right_engine,2.8596856594085693,0.6304809154608801,0,0,0
63,0.3443740904331207,0.6713557839393616,0.08658143132925034,-0.8216116428375244,0.5769779682159424,-0.2775282859802246,0.0,0.0,2,main_engine,2.8765861988067627,4.360288726081859,0,0,0
64,0.3446475863456726,0.6530376672744751,0.03949422016739845,-0.8089479207992554,0.5627486109733582,-0.28458815813064575,0.0,0.0,2,main_engine,2.8700811862945557,2.8572967246284238,0,0,0
65,0.3447611927986145,0.6347489953041077,0.02325258031487465,-0.8078933358192444,0.5489289164543152,-0.2763935923576355,0.0,0.0,2,main_engine,2.8172192573547363,3.4445394767463826,0,0,0
66,0.3445795178413391,0.6166307330131531,-0.006233098916709423,-0.8004604578018188,0.5351837873458862,-0.27490323781967163,0.0,0.0,2,main_engine,2.7719027996063232,2.641350305234437,0,0,0
67,0.3442994952201843,0.5985308885574341,-0.01649004966020584,-0.7999494075775146,0.52201908826828,-0.2632952034473419,0.0,0.0,2,main_engine,2.7069876194000244,5.557379945108932,0,0,0
68,0.34350308775901794,0.5811721682548523,-0.06802354753017426,-0.7671047449111938,0.5088467001914978,-0.26344752311706543,0.0,0.0,3,right_engine,2.672957181930542,0.7331626245249947,0,0,0
69,0.34277430176734924,0.5632604956626892,-0.05942614749073982,-0.791148841381073,0.49368828535079956,-0.3031681776046753,0.0,0.0,2,main_engine,2.6972873210906982,5.455528033331956,0,0,0
70,0.3417472839355469,0.5460532307624817,-0.08976007997989655,-0.7601915597915649,0.47922083735466003,-0.28934890031814575,0.0,0.0,3,right_engine,2.650904417037964,1.0710072167728424,0,0,0
71,0.3408017158508301,0.5283188819885254,-0.07919134944677353,-0.7829670310020447,0.4621971845626831,-0.34047383069992065,0.0,0.0,2,main_engine,2.638707399368286,4.121055420496799,0,0,0
72,0.3394867777824402,0.5109575986862183,-0.11582635343074799,-0.7665098905563354,0.4449824094772339,-0.3442957401275635,0.0,0.0,2,main_engine,2.5942981243133545,3.567142450802817,0,0,0
73,0.33810511231422424,0.4937957525253296,-0.12308965623378754,-0.7580451369285583,0.4285498261451721,-0.32865196466445923,0.0,0.0,2,main_engine,2.5481858253479004,3.8128118607659305,0,0,0
74,0.33626288175582886,0.47704434394836426,-0.16843539476394653,-0.7397965788841248,0.4114750921726227,-0.3414941728115082,0.0,0.0,2,main_engine,2.5194146633148193,3.3466011986514674,0,0,0
75,0.33403587341308594,0.4606103301048279,-0.20632772147655487,-0.7257410287857056,0.39390134811401367,-0.3514750301837921,0.0,0.0,2,main_engine,2.4783987998962402,4.1214570099625805,0,0,0
76,0.33141669631004333,0.44473859667778015,-0.2451307475566864,-0.7008664608001709,0.37602928280830383,-0.35744184255599976,0.0,0.0,2,main_engine,2.4311420917510986,1.9321759810059802,0,0,0
77,0.32848700881004333,0.42886584997177124,-0.27545320987701416,-0.7009563446044922,0.357499897480011,-0.37058794498443604,0.0,0.0,2,main_engine,2.3987882137298584,2.853578649384059,0,0,0
78,0.3253723978996277,0.41313430666923523,-0.2938184142112732,-0.6949025988578796,0.33896949887275696,-0.3706088066101074,0.0,0.0,2,main_engine,2.366891622543335,1.568046778203137,0,0,0
79,0.322004497051239,0.39728036522865295,-0.31844568252563477,-0.7004269361495972,0.3198246657848358,-0.3828966021537781,0.0,0.0,2,main_engine,2.3435449600219727,2.312217290402299,0,0,0
80,0.3185429573059082,0.38134467601776123,-0.3277888298034668,-0.7043145895004272,0.3007710874080658,-0.381071537733078,0.0,0.0,2,main_engine,2.2900822162628174,4.111739542058541,0,0,0
81,0.3149239420890808,0.3658679723739624,-0.3436805307865143,-0.684197187423706,0.2819899618625641,-0.37562230229377747,0.0,0.0,2,main_engine,2.260519504547119,5.8300271238309564,0,0,0
82,0.311194509267807,0.35129866003990173,-0.35540854930877686,-0.6442381739616394,0.26401135325431824,-0.35957229137420654,0.0,0.0,2,main_engine,2.2141008377075195,1.610523523242574,0,0,0
83,0.30727052688598633,0.3366406261920929,-0.3743300437927246,-0.6483169198036194,0.2455761879682541,-0.3687032461166382,0.0,0.0,2,main_engine,2.1939258575439453,1.1565050758495772,0,0,0
84,0.3030838966369629,0.32184213399887085,-0.3996920883655548,-0.6546562910079956,0.22630810737609863,-0.38536185026168823,0.0,0.0,2,main_engine,2.148106336593628,3.082167751472139,0,0,0
85,0.298686683177948,0.30736199021339417,-0.42034950852394104,-0.6407060623168945,0.20672723650932312,-0.39161747694015503,0.0,0.0,2,main_engine,2.0751864910125732,3.3190361519186355,0,0,0
86,0.29422053694725037,0.293088436126709,-0.42736950516700745,-0.6318075656890869,0.18734455108642578,-0.3876533806324005,0.0,0.0,2,main_engine,1.9765084981918335,3.8340098469802344,0,0,0
87,0.2896025776863098,0.27930307388305664,-0.4424198269844055,-0.6103478074073792,0.16789723932743073,-0.3889460861682892,0.0,0.0,1,left_engine,1.8940154314041138,0.20870621458974029,0,0,0
88,0.284900963306427,0.26491278409957886,-0.45280319452285767,-0.6376983523368835,0.15054325759410858,-0.34707963466644287,0.0,0.0,2,main_engine,1.9182343482971191,4.845772589990429,0,0,0
89,0.28015756607055664,0.2512090504169464,-0.45733505487442017,-0.6074246168136597,0.13359332084655762,-0.33899861574172974,0.0,0.0,1,left_engine,1.8780012130737305,-0.09036499142942375,0,0,0
90,0.2753261625766754,0.2369007170200348,-0.4683375358581543,-0.6346626281738281,0.11885588616132736,-0.29474887251853943,0.0,0.0,2,main_engine,1.9314029216766357,1.809482734615625,0,0,0
91,0.27036935091018677,0.2226031869649887,-0.4804978370666504,-0.6343042850494385,0.10376626253128052,-0.30179232358932495,0.0,0.0,2,main_engine,1.8112512826919556,4.317459036913729,0,0,0
92,0.2651755213737488,0.20924557745456696,-0.5035573244094849,-0.5926489233970642,0.08807948231697083,-0.3137355446815491,0.0,0.0,1,left_engine,1.7666257619857788,0.07825242046540495,0,0,0
93,0.2599183917045593,0.19528864324092865,-0.5114820599555969,-0.6195312142372131,0.07398083060979843,-0.28197309374809265,0.0,0.0,2,main_engine,1.7592107057571411,4.999833579828885,0,0,0
94,0.2547541558742523,0.18198302388191223,-0.5028882622718811,-0.5907432436943054,0.06059585139155388,-0.26769983768463135,0.0,0.0,1,left_engine,1.7776788473129272,-0.3965801309936967,0,0,0
95,0.24950742721557617,0.16807709634304047,-0.5132248997688293,-0.6176148056983948,0.04928184673190117,-0.22628040611743927,0.0,0.0,2,main_engine,1.8238930702209473,1.9074919944476647,0,0,0
96,0.24428310990333557,0.15410393476486206,-0.5111712217330933,-0.6206953525543213,0.0381518118083477,-0.2226005494594574,0.0,0.0,2,main_engine,1.7485711574554443,2.194791480288427,0,0,0
97,0.23887471854686737,0.14051063358783722,-0.528820276260376,-0.6038821935653687,0.026287447661161423,-0.2372875213623047,0.0,0.0,2,main_engine,1.6693580150604248,2.546463616710196,0,0,0
98,0.23341837525367737,0.12716633081436157,-0.533466100692749,-0.5929098129272461,0.014269902370870113,-0.24035076797008514,0.0,0.0,2,main_engine,1.621146559715271,4.498878928611302,0,0,0
99,0.22802534699440002,0.11448413133621216,-0.5274779796600342,-0.5635794401168823,0.0026007890701293945,-0.23338225483894348,0.0,0.0,2,main_engine,1.6821236610412598,1.7932947917731326,0,0,0
100,0.22269706428050995,0.10219839215278625,-0.521317183971405,-0.5460519790649414,-0.008761277422308922,-0.22724124789237976,0.0,0.0,2,main_engine,1.7045135498046875,2.2366363618519474,0,0,0
101,0.21735858917236328,0.0908021554350853,-0.5222510695457458,-0.5066055655479431,-0.020210739225149155,-0.22898916900157928,0.0,0.0,2,main_engine,1.8337517976760864,1.1298904186551624,0,0,0
102,0.21205464005470276,0.07987290620803833,-0.5188958644866943,-0.48593464493751526,-0.03156710043549538,-0.22712740302085876,0.0,0.0,2,main_engine,1.8737874031066895,0.5833692701430919,0,0,0
103,0.2068885862827301,0.0689951479434967,-0.5056988000869751,-0.4837184548377991,-0.042350251227617264,-0.2156629115343094,0.0,0.0,2,main_engine,1.88008451461792,1.1131980932793766,0,0,0
104,0.20174503326416016,0.05862193927168846,-0.5033960342407227,-0.4613740146160126,-0.05317273736000061,-0.2164497673511505,0.0,0.0,2,main_engine,1.9259456396102905,1.9083191518866414,0,0,0
105,0.19669637084007263,0.0488697849214077,-0.49416905641555786,-0.4338403642177582,-0.0637580156326294,-0.2117052972316742,0.0,0.0,2,main_engine,1.9746075868606567,1.740410007921963,0,0,0
106,0.1917496621608734,0.03968261182308197,-0.4842178225517273,-0.4087940752506256,-0.07410139590501785,-0.2068677395582199,0.0,0.0,2,main_engine,2.0080838203430176,0.1251672045786137,0,0,0
107,0.18676424026489258,0.030892834067344666,-0.48767954111099243,-0.3912292420864105,-0.0848502367734909,-0.21497662365436554,0.0,0.0,2,main_engine,2.029658079147339,1.9348200367695056,0,0,0
108,0.1818103790283203,0.0230183694511652,-0.4842945635318756,-0.35064199566841125,-0.09585007280111313,-0.21999673545360565,0.0,0.0,2,main_engine,2.055590867996216,-0.3883120735409335,0,0,0
109,0.17684879899024963,0.015341387130320072,-0.48479709029197693,-0.34196192026138306,-0.1071200966835022,-0.22540077567100525,0.0,0.0,2,main_engine,2.077704668045044,0.2627558981908578,0,0,0
110,0.17204789817333221,0.00760636106133461,-0.4693041443824768,-0.3445890247821808,-0.11783020198345184,-0.21420197188854218,0.0,0.0,2,main_engine,2.100428581237793,3.667786088043255,0,0,0
111,0.16751042008399963,0.0008094286895357072,-0.4436420798301697,-0.30291682481765747,-0.12788911163806915,-0.20117798447608948,0.0,0.0,2,main_engine,2.119121789932251,10.828331874738534,0,0,0
112,0.1631298065185547,-0.005825319327414036,-0.4283828139305115,-0.2957366406917572,-0.1375282108783722,-0.19278158247470856,1.0,0.0,2,main_engine,1.827957034111023,5.135354185695829,0,0,0
113,0.1590854674577713,-0.011323883198201656,-0.4134604334831238,-0.24367088079452515,-0.12754827737808228,0.2008565217256546,1.0,0.0,2,main_engine,2.0627996921539307,17.14138772328017,0,0,0
114,0.1556037962436676,-0.016368867829442024,-0.37927958369255066,-0.22184284031391144,-0.09668770432472229,0.6171473860740662,1.0,1.0,2,main_engine,1.5824763774871826,10.190726454755872,0,0,0
115,0.1525612771511078,-0.019774343818426132,-0.3380275368690491,-0.14968933165073395,-0.0641111359000206,0.6504504680633545,1.0,1.0,2,main_engine,1.5413683652877808,7.8701437835626225,0,0,0
116,0.14976176619529724,-0.021601499989628792,-0.3109283447265625,-0.08019233494997025,-0.03352076932787895,0.6117812991142273,1.0,1.0,2,main_engine,1.5301357507705688,3.7186730009948734,0,0,0
117,0.14695492386817932,-0.022499002516269684,-0.3056182265281677,-0.03953487426042557,-0.008916868828237057,0.4920596480369568,1.0,1.0,2,main_engine,1.5526336431503296,2.617780031311921,0,0,0
118,0.14429816603660583,-0.022163227200508118,-0.2825004458427429,0.014930411241948605,0.007686015218496323,0.33204999566078186,1.0,1.0,3,right_engine,1.500260829925537,1.9818193720033375,0,0,0
119,0.14179524779319763,-0.021594561636447906,-0.2572404742240906,0.025222312659025192,0.014548623003065586,0.1372469961643219,1.0,1.0,3,right_engine,1.4649932384490967,2.232818718486841,0,0,0
120,0.13947372138500214,-0.020715227350592613,-0.23359894752502441,0.03907090052962303,0.015977144241333008,0.0285656601190567,1.0,1.0,3,right_engine,1.4067295789718628,2.513722912400078,0,0,0
121,0.13740786910057068,-0.019523074850440025,-0.20676422119140625,0.05298543721437454,0.016154257580637932,0.003547945525497198,1.0,1.0,3,right_engine,1.3797801733016968,2.194358072943865,0,0,0
122,0.1356174498796463,-0.01805511862039566,-0.18039989471435547,0.06523007899522781,0.017498953267931938,0.026904210448265076,1.0,1.0,3,right_engine,1.3429927825927734,1.7318012319522833,0,0,0
123,0.13407841324806213,-0.0163878221064806,-0.15662461519241333,0.07407187670469284,0.020192865282297134,0.0538911409676075,1.0,1.0,3,right_engine,1.3110262155532837,1.8217923946009098,0,0,0
124,0.13278932869434357,-0.01460826676338911,-0.13161644339561462,0.07905492931604385,0.022883865982294083,0.053835462778806686,1.0,1.0,3,right_engine,1.2520122528076172,1.52854684152742,0,0,0
125,0.13170203566551208,-0.01281976979225874,-0.1112494096159935,0.07945138961076736,0.02539040334522724,0.050147343426942825,1.0,1.0,3,right_engine,1.2104681730270386,2.5478270733623503,0,0,0
126,0.13064375519752502,-0.011419120244681835,-0.10000644624233246,0.06234205886721611,0.019655728712677956,-0.11466705799102783,1.0,1.0,3,right_engine,1.1666069030761719,2.663434384107146,0,0,0
127,0.12976570427417755,-0.010348417796194553,-0.08348246663808823,0.047638848423957825,0.01541358232498169,-0.08482656627893448,1.0,1.0,3,right_engine,1.1526046991348267,2.1575188777775884,0,0,0
128,0.12903232872486115,-0.009652975015342236,-0.07094668596982956,0.030932629480957985,0.013044989667832851,-0.047366924583911896,1.0,1.0,3,right_engine,1.1455435752868652,2.02401615971973,0,0,0
129,0.12846441566944122,-0.009277894161641598,-0.055893898010253906,0.01667729951441288,0.012166586704552174,-0.017572510987520218,1.0,1.0,3,right_engine,1.1057268381118774,1.7139914920982247,0,0,0
130,0.1280575692653656,-0.009122648276388645,-0.04070819169282913,0.006899681407958269,0.012183699756860733,0.0003314916102681309,1.0,1.0,3,right_engine,1.0627033710479736,1.8258031281791152,0,0,0
131,0.12783241271972656,-0.009072366170585155,-0.022689318284392357,0.002231741789728403,0.012343788519501686,0.003188725560903549,1.0,1.0,3,right_engine,1.0743061304092407,1.924488541575417,0,0,0
132,0.12779922783374786,-0.009025909937918186,-0.0029873272869735956,0.0020671854726970196,0.0120012816041708,-0.006859681569039822,1.0,1.0,0,noop,1.1408787965774536,-0.09829177814713574,0,0,0
133,0.12782077491283417,-0.008922841399908066,0.003156110644340515,0.00460272841155529,0.011021865531802177,-0.019574938341975212,1.0,1.0,0,noop,1.1689069271087646,-0.5834088156170818,0,0,0
134,0.12789306044578552,-0.008709731511771679,0.008900091052055359,0.009486496448516846,0.009371478110551834,-0.03300948813557625,1.0,1.0,0,noop,1.2247446775436401,-0.5624611321711228,0,0,0
135,0.12801437079906464,-0.00837023463100195,0.014702056534588337,0.015100764110684395,0.00682988902553916,-0.05083218216896057,1.0,1.0,0,noop,1.2061333656311035,-0.4344974810492843,0,0,0
136,0.12818460166454315,-0.007918979972600937,0.020415261387825012,0.020068876445293427,0.003481615800410509,-0.06696431338787079,1.0,1.0,0,noop,1.053741693496704,-0.3417058506638213,0,0,0
137,0.12840375304222107,-0.007393231615424156,0.025903895497322083,0.023369723930954933,-0.0004511245933827013,-0.07865297049283981,1.0,1.0,0,noop,0.8622235655784607,-0.920505815195245,0,0,0
138,0.12867192924022675,-0.006840553134679794,0.03109678253531456,0.02455737628042698,-0.004682566504925489,-0.08462528884410858,1.0,1.0,0,noop,0.7799856066703796,-0.7103737542408695,0,0,0
139,0.12897062301635742,-0.00628633750602603,0.03423856198787689,0.024606475606560707,-0.00897690374404192,-0.08587276190519333,1.0,1.0,0,noop,0.7599829435348511,-0.44747717807639376,0,0,0
140,0.1292736977338791,-0.00574463838711381,0.03460269421339035,0.024038102477788925,-0.013204755261540413,-0.08454068005084991,1.0,1.0,0,noop,0.7433356046676636,-0.3207806334446133,0,0,0
141,0.12958049774169922,-0.005251326598227024,0.0347331203520298,0.02188306301832199,-0.017207929864525795,-0.08006356656551361,1.0,1.0,1,left_engine,0.7259092926979065,0.7593129961338907,0,0,0
142,0.12979087233543396,-0.004858329426497221,0.024212347343564034,0.01742717996239662,-0.0203398447483778,-0.06263823807239532,1.0,1.0,0,noop,0.719943642616272,-0.22229900840808625,0,0,0
