step,x,y,vx,vy,angle,angular_velocity,left_leg,right_leg,action,action_text,value,reward,success,crash,timeout
61,-0.30910101532936096,1.053322196006775,-0.13870862126350403,-0.7399945855140686,-0.7885420322418213,0.34216615557670593,0.0,0.0,2,main_engine,3.5852465629577637,3.8848768992953184,0,0,0
62,-0.309858500957489,1.0365062952041626,-0.08828283846378326,-0.7390978336334229,-0.7711324691772461,0.34819066524505615,0.0,0.0,1,left_engine,3.5647518634796143,1.3619224210258676,0,0,0
63,-0.31066828966140747,1.0191845893859863,-0.09548705071210861,-0.7606117725372314,-0.7513314485549927,0.39602023363113403,0.0,0.0,2,main_engine,3.5682783126831055,4.445137334417393,0,0,0
64,-0.3108063340187073,1.0019733905792236,-0.02916918322443962,-0.7555537819862366,-0.7307559847831726,0.4115096628665924,0.0,0.0,1,left_engine,3.527965784072876,1.5894123438346537,0,0,0
65,-0.31099170446395874,0.9842323660850525,-0.03565462306141853,-0.7784700989723206,-0.7082676291465759,0.44976773858070374,0.0,0.0,2,main_engine,3.5126757621765137,6.0981991646057,0,0,0
66,-0.3107124865055084,0.9670676589012146,0.01104501448571682,-0.7534235715866089,-0.6865066885948181,0.43521934747695923,0.0,0.0,1,left_engine,3.437192440032959,1.7752389318259258,0,0,0
67,-0.31047922372817993,0.9493806958198547,0.00457849120721221,-0.7760632038116455,-0.6627791523933411,0.474551260471344,0.0,0.0,2,main_engine,3.443789005279541,5.065226437757201,0,0,0
68,-0.30957308411598206,0.932050883769989,0.07099384814500809,-0.7602223753929138,-0.6384161114692688,0.4872604012489319,0.0,0.0,2,main_engine,3.40683650970459,3.3697307376208814,0,0,0
69,-0.30853787064552307,0.9146740436553955,0.08398588001728058,-0.7628569006919861,-0.6145895719528198,0.4765302240848541,0.0,0.0,2,main_engine,3.3741793632507324,4.654348427151075,0,0,0
70,-0.3068065047264099,0.8977296352386475,0.15260279178619385,-0.7436478734016418,-0.5899695754051208,0.4924004077911377,0.0,0.0,1,left_engine,3.3342833518981934,2.3148730789961873,0,0,0
71,-0.30513817071914673,0.8802658319473267,0.1440037339925766,-0.7662442326545715,-0.5630625486373901,0.5381401181221008,0.0,0.0,2,main_engine,3.3459815979003906,5.168786660182957,0,0,0
72,-0.3031153082847595,0.8632456064224243,0.17934808135032654,-0.7470553517341614,-0.5364876389503479,0.5314985513687134,0.0,0.0,2,main_engine,3.2808260917663574,3.6605396902455825,0,0,0
73,-0.30075007677078247,0.8463409543037415,0.21301862597465515,-0.74224853515625,-0.5096806287765503,0.5361402630805969,0.0,0.0,2,main_engine,3.2340118885040283,4.631749797980842,0,0,0
74,-0.29777684807777405,0.8300192356109619,0.27285370230674744,-0.716553270816803,-0.4822003245353699,0.549606204032898,0.0,0.0,1,left_engine,3.1854939460754395,2.578933082150003,0,0,0
75,-0.29485803842544556,0.8131542205810547,0.26545682549476624,-0.7406224608421326,-0.4529523253440857,0.5849606394767761,0.0,0.0,2,main_engine,3.144096612930298,2.9431160830938667,0,0,0
76,-0.2916471064090729,0.7961915135383606,0.2937909960746765,-0.7453343868255615,-0.42316946387290955,0.595658004283905,0.0,0.0,2,main_engine,3.121429204940796,3.279888020860665,0,0,0
77,-0.2881259024143219,0.7792352437973022,0.3239418566226959,-0.7454548478126526,-0.3928481638431549,0.6064260601997375,0.0,0.0,2,main_engine,3.0861685276031494,3.5224186610456174,0,0,0
78,-0.2844693064689636,0.7621942758560181,0.33714669942855835,-0.7497995495796204,-0.36255863308906555,0.6057911515235901,0.0,0.0,2,main_engine,3.0490691661834717,4.641867393143667,0,0,0
79,-0.2807462811470032,0.7453020811080933,0.3439825177192688,-0.7438939809799194,-0.3328009843826294,0.5951537489891052,0.0,0.0,2,main_engine,2.9985172748565674,4.9408822554665734,0,0,0
80,-0.27667540311813354,0.728937566280365,0.37809592485427856,-0.7209189534187317,-0.30266115069389343,0.6027973890304565,0.0,0.0,2,main_engine,2.9271507263183594,6.078147073028657,0,0,0
81,-0.27252715826034546,0.7131528854370117,0.38627877831459045,-0.6958708167076111,-0.2732650637626648,0.5879225730895996,0.0,0.0,2,main_engine,2.8488950729370117,4.067733900320246,0,0,0
82,-0.2681368291378021,0.6976305842399597,0.40990298986434937,-0.6847214102745056,-0.24350984394550323,0.5951046943664551,0.0,0.0,2,main_engine,2.8080015182495117,4.5162130744808,0,0,0
83,-0.26358604431152344,0.6824058890342712,0.4256836771965027,-0.672051191329956,-0.21370342373847961,0.5961287617683411,0.0,0.0,2,main_engine,2.7587339878082275,4.859905379528368,0,0,0
84,-0.2588112950325012,0.6676825284957886,0.4475957751274109,-0.6503317356109619,-0.18360666930675507,0.6019355058670044,0.0,0.0,2,main_engine,2.6862504482269287,6.313920350448041,0,0,0
85,-0.2538946270942688,0.6537984013557434,0.46178269386291504,-0.6136496067047119,-0.15367624163627625,0.5986088514328003,0.0,0.0,2,main_engine,2.5914933681488037,3.014115908309134,0,0,0
86,-0.2487349510192871,0.6399819254875183,0.4851458668708801,-0.6111732125282288,-0.1229526475071907,0.614471971988678,0.0,0.0,2,main_engine,2.5480573177337646,5.067627950169322,0,0,0
87,-0.24331922829151154,0.6268829107284546,0.5099530220031738,-0.57988041639328,-0.09155414998531342,0.6279702186584473,0.0,0.0,2,main_engine,2.4679455757141113,5.584187021106868,0,0,0
88,-0.23784932494163513,0.614327609539032,0.5153504610061646,-0.5563741326332092,-0.060230448842048645,0.6264744997024536,0.0,0.0,3,right_engine,2.386544942855835,1.6561867307608804,0,0,0
89,-0.2323005199432373,0.6011755466461182,0.5251928567886353,-0.5836057066917419,-0.030889198184013367,0.5868254899978638,0.0,0.0,3,right_engine,2.3855607509613037,1.7085093000237077,0,0,0
90,-0.22668862342834473,0.5874354243278503,0.533064067363739,-0.6103273034095764,-0.0031259998213499784,0.5552642345428467,0.0,0.0,3,right_engine,2.3825905323028564,-3.0579389825895746,0,0,0
91,-0.22100123763084412,0.5731155276298523,0.5425399541854858,-0.6365886926651001,0.022738318890333176,0.5172868967056274,0.0,0.0,3,right_engine,2.4716663360595703,-3.4596339865663297,0,0,0
92,-0.21524620056152344,0.5581973791122437,0.5510359406471252,-0.6635761857032776,0.04690297320485115,0.4832932949066162,0.0,0.0,3,right_engine,2.5497283935546875,-3.2625971243704996,0,0,0
93,-0.2094077169895172,0.5426986813545227,0.5615425109863281,-0.6896796822547913,0.06895457208156586,0.441032350063324,0.0,0.0,3,right_engine,2.6433846950531006,-3.0093402907613425,0,0,0
94,-0.20349034667015076,0.5266080498695374,0.5714666843414307,-0.7161937952041626,0.08901847898960114,0.40127840638160706,0.0,0.0,2,main_engine,2.7202537059783936,1.347253312987459,0,0,0
95,-0.1976744681596756,0.5109096169471741,0.5615562200546265,-0.6990184187889099,0.10888700187206268,0.39737072587013245,0.0,0.0,3,right_engine,2.7219748497009277,-2.7167133184212546,0,0,0
96,-0.1917804777622223,0.4946335554122925,0.571420431137085,-0.7247879505157471,0.126754030585289,0.3573407828807831,0.0,0.0,2,main_engine,2.7962303161621094,3.5460225667030274,0,0,0
97,-0.18612775206565857,0.47906672954559326,0.5479312539100647,-0.6934217810630798,0.1440250277519226,0.34542036056518555,0.0,0.0,3,right_engine,2.7772016525268555,-2.5269706474901725,0,0,0
98,-0.18038387596607208,0.46292489767074585,0.5594347715377808,-0.7189260721206665,0.1589524894952774,0.2985491156578064,0.0,0.0,3,right_engine,2.85446834564209,-2.1918735224618886,0,0,0
99,-0.17457008361816406,0.44619128108024597,0.5682147145271301,-0.7451772093772888,0.1721186488866806,0.26332366466522217,0.0,0.0,2,main_engine,2.869856119155884,2.5010029294291316,0,0,0
100,-0.1687433272600174,0.43018314242362976,0.5688015818595886,-0.713137686252594,0.18604402244091034,0.27850714325904846,0.0,0.0,2,main_engine,2.8694136142730713,0.8222297251021586,0,0,0
101,-0.16309814155101776,0.41408252716064453,0.5512042045593262,-0.7173112034797668,0.19943362474441528,0.2677919268608093,0.0,0.0,2,main_engine,2.8417820930480957,1.9653423840985738,0,0,0
102,-0.1576717346906662,0.3981475532054901,0.529884934425354,-0.7099930644035339,0.2122999131679535,0.2573259174823761,0.0,0.0,2,main_engine,2.8145453929901123,1.5345014189006008,0,0,0
103,-0.1522473394870758,0.38263922929763794,0.5290697813034058,-0.6912392377853394,0.22582344710826874,0.2704705595970154,0.0,0.0,2,main_engine,2.8108792304992676,1.5184265055244281,0,0,0
104,-0.14683541655540466,0.36756935715675354,0.5272126197814941,-0.6719748377799988,0.24000698328018188,0.2836706042289734,0.0,0.0,2,main_engine,2.786207914352417,1.793011100747077,0,0,0
105,-0.14149685204029083,0.3529397249221802,0.5194873809814453,-0.6526146531105042,0.25462231040000916,0.2923058569431305,0.0,0.0,2,main_engine,2.754281520843506,1.5824593514985394,0,0,0
106,-0.1363094300031662,0.3385666012763977,0.5044522881507874,-0.641356348991394,0.2692268490791321,0.29209133982658386,0.0,0.0,2,main_engine,2.6920509338378906,3.6793981803976807,0,0,0
107,-0.1313588172197342,0.32492074370384216,0.48078495264053345,-0.6091768145561218,0.28386369347572327,0.29273706674575806,0.0,0.0,2,main_engine,2.6528656482696533,4.644071816937566,0,0,0
108,-0.1267956793308258,0.31202903389930725,0.4426353871822357,-0.5756860971450806,0.29795053601264954,0.2817370593547821,0.0,0.0,2,main_engine,2.6081907749176025,0.5417533876826723,0,0,0
109,-0.12238798290491104,0.29912546277046204,0.4273093640804291,-0.576310396194458,0.3118830919265747,0.27865108847618103,0.0,0.0,2,main_engine,2.5399465560913086,1.4238696689899768,0,0,0
110,-0.11812219768762589,0.2864929139614105,0.41297850012779236,-0.5644307732582092,0.32601451873779297,0.2826278805732727,0.0,0.0,2,main_engine,2.500863790512085,4.980275099166147,0,0,0
111,-0.11433544009923935,0.27458906173706055,0.36589697003364563,-0.5319966077804565,0.33936047554016113,0.2669188678264618,0.0,0.0,2,main_engine,2.491103410720825,0.3618845219592373,0,0,0
112,-0.11057834327220917,0.2628650665283203,0.3623550534248352,-0.5242725014686584,0.3533768355846405,0.28032732009887695,0.0,0.0,2,main_engine,2.46809983253479,1.9551845949933806,0,0,0
113,-0.10706901550292969,0.25143593549728394,0.3377538323402405,-0.5112633109092712,0.3672727942466736,0.2779191732406616,0.0,0.0,2,main_engine,2.4399466514587402,0.3505387883596541,0,0,0
114,-0.10379715263843536,0.2398889809846878,0.3145528733730316,-0.5165000557899475,0.380678653717041,0.26811736822128296,0.0,0.0,2,main_engine,2.4102001190185547,0.5414158147221115,0,0,0
115,-0.10061788558959961,0.22849403321743011,0.3049159049987793,-0.5099727511405945,0.3945475220680237,0.2773773968219757,0.0,0.0,2,main_engine,2.391603946685791,4.016981890090233,0,0,0
116,-0.09785480797290802,0.21775604784488678,0.26364216208457947,-0.48082247376441956,0.40812966227531433,0.2716420888900757,0.0,0.0,2,main_engine,2.372079372406006,0.31583687901530483,0,0,0
117,-0.09514675289392471,0.2071995884180069,0.25754404067993164,-0.47306543588638306,0.4224337637424469,0.2860815227031708,0.0,0.0,2,main_engine,2.371838331222534,3.2742460254242163,0,0,0
118,-0.09292812645435333,0.19708286225795746,0.2093748301267624,-0.45343291759490967,0.43598854541778564,0.27109622955322266,0.0,0.0,2,main_engine,2.3473029136657715,2.9925234944744092,0,0,0
119,-0.09095115959644318,0.18765558302402496,0.18468277156352997,-0.4231010973453522,0.4502086639404297,0.2844017446041107,0.0,0.0,2,main_engine,2.328427314758301,2.8911203152611593,0,0,0
120,-0.08922109752893448,0.17893053591251373,0.1594274342060089,-0.3922329545021057,0.4651469588279724,0.29876524209976196,0.0,0.0,2,main_engine,2.2977678775787354,0.1691705634712946,0,0,0
121,-0.08778981864452362,0.17022114992141724,0.12998761236667633,-0.39155131578445435,0.4797017574310303,0.29109618067741394,0.0,0.0,3,right_engine,2.2753477096557617,-2.900400634669366,0,0,0
122,-0.08629369735717773,0.16096867620944977,0.13839134573936462,-0.41516679525375366,0.49223077297210693,0.2505805194377899,0.0,0.0,2,main_engine,2.309725761413574,0.34238118473392093,0,0,0
123,-0.0850902572274208,0.15175731480121613,0.1094263419508934,-0.4133472740650177,0.5045014023780823,0.24541285634040833,0.0,0.0,3,right_engine,2.2808713912963867,-2.612557655603807,0,0,0
124,-0.08380184322595596,0.14200788736343384,0.12022187560796738,-0.4365140199661255,0.5142402648925781,0.19477775692939758,0.0,0.0,3,right_engine,2.2970643043518066,-2.3358971093630303,0,0,0
125,-0.08243532478809357,0.13171620666980743,0.13013562560081482,-0.4598761200904846,0.5216366648674011,0.14792823791503906,0.0,0.0,3,right_engine,2.274733543395996,-2.1720721457889582,0,0,0
126,-0.0810125321149826,0.12086077779531479,0.13722637295722961,-0.4844138026237488,0.5274015069007874,0.115297332406044,0.0,0.0,3,right_engine,2.2359414100646973,-1.8727371091452472,0,0,0
127,-0.07953224331140518,0.10946045815944672,0.14462006092071533,-0.508013904094696,0.5313037633895874,0.07804487645626068,0.0,0.0,3,right_engine,2.19122052192688,-1.6526085257447665,0,0,0
128,-0.07798328250646591,0.09751740097999573,0.15334607660770416,-0.5314104557037354,0.5330737829208374,0.03539980202913284,0.0,0.0,3,right_engine,2.134840250015259,-1.4186301627925093,0,0,0
129,-0.07635688781738281,0.08503347635269165,0.16314569115638733,-0.5546411871910095,0.5324944853782654,-0.011586073786020279,0.0,0.0,3,right_engine,2.0277652740478516,-1.1302943109679109,0,0,0
130,-0.07465896755456924,0.07201889157295227,0.17233116924762726,-0.5774323344230652,0.5295871496200562,-0.058148257434368134,0.0,0.0,3,right_engine,1.9311470985412598,-0.9314740836345965,0,0,0
131,-0.0728858932852745,0.058472953736782074,0.18195541203022003,-0.6002400517463684,0.5242800712585449,-0.10614194720983505,0.0,0.0,2,main_engine,1.736486792564392,11.188391012542805,0,0,0
132,-0.07126913219690323,0.044837746769189835,0.1661987602710724,-0.6042762994766235,0.519135594367981,-0.10288937389850616,0.0,1.0,2,main_engine,1.8376872539520264,10.90012160874451,0,0,0
133,-0.06999731063842773,0.032952629029750824,0.14018651843070984,-0.524684727191925,0.49759432673454285,-0.44057831168174744,0.0,1.0,2,main_engine,2.154465675354004,9.215914781189252,0,0,0
134,-0.06919126212596893,0.021903429180383682,0.11626241356134415,-0.4787942171096802,0.4576076865196228,-0.8001921772956848,0.0,1.0,2,main_engine,1.9798638820648193,13.482433500484245,0,0,0
135,-0.06914491951465607,0.012246833182871342,0.05960576981306076,-0.4123677611351013,0.39819198846817017,-1.1879607439041138,0.0,1.0,2,main_engine,1.7636303901672363,13.090200072898153,0,0,0
136,-0.069414421916008,0.003782496554777026,0.046189017593860626,-0.35773056745529175,0.32094690203666687,-1.5449540615081787,0.0,1.0,2,main_engine,1.606186866760254,13.679794259407604,0,0,0
137,-0.06999512016773224,-0.003453352488577366,0.025675635784864426,-0.30549871921539307,0.2347104698419571,-1.7249672412872314,0.0,1.0,2,main_engine,1.4133214950561523,-1.6021161246627529,0,0,0
138,-0.0705718994140625,-0.010484102182090282,0.025972625240683556,-0.30143967270851135,0.15048474073410034,-1.684578537940979,0.0,0.0,1,left_engine,1.0368233919143677,15.151874502857732,0,0,0
139,-0.07124795764684677,-0.018049325793981552,0.01464556623250246,-0.3300391733646393,0.06870631128549576,-1.6356245279312134,1.0,0.0,2,main_engine,0.25649935007095337,9.852986263384349,0,0,0
140,-0.07210759818553925,-0.024587299674749374,-0.018834885209798813,-0.28918182849884033,0.005060240160673857,-1.2695512771606445,1.0,0.0,2,main_engine,0.3611937165260315,0.21740386158246566,0,0,0
141,-0.07289667427539825,-0.030093804001808167,-0.03380464017391205,-0.2452276200056076,-0.039454180747270584,-0.8902724385261536,1.0,0.0,2,main_engine,0.7465964555740356,-0.02522294762414673,0,0,0
